SimulationName,Seed,SeedInf,NumDays,VaccineFile,OutputPath,ReportFile,DiseaseRates,LocationFile,TrajectoryFile,BirthsFile,ForceOfImportationFile,ForceOfLocalImportationFile,InitialFoiFile,HumanImmunityDays,EmergenceFactor,MosquitoInfectiousness,MosquitoMoveProbability,CloseLocDistance,MosquitoRatesFile,MosquitoFixedParametersFile,AttractivenessShape,OutbreakResponseFile,EarlyMosquitoStages,DelayedEmergence,CorrectionTermA,CorrectionTermB,FeverHumMvmtFile,GeneticsFile,ShelterFile
sim_00910,597344741,597344741,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.285400390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_910.txt
sim_00911,189364916,189364916,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.035400390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_911.txt
sim_00912,850457716,850457716,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.051025390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_912.txt
sim_00913,107791373,107791373,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.301025390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_913.txt
sim_00914,701189640,701189640,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.426025390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_914.txt
sim_00915,107902676,107902676,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.176025390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_915.txt
sim_00916,860296364,860296364,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.238525390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_916.txt
sim_00917,121658102,121658102,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.488525390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_917.txt
sim_00918,222707603,222707603,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.363525390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_918.txt
sim_00919,877161238,877161238,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.113525390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_919.txt
sim_00920,316325674,316325674,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.082275390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_920.txt
sim_00921,143179512,143179512,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.332275390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_921.txt
sim_00922,840609035,840609035,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.457275390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_922.txt
sim_00923,662226817,662226817,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.207275390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_923.txt
sim_00924,619681156,619681156,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.144775390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_924.txt
sim_00925,679542257,679542257,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.394775390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_925.txt
sim_00926,95461235,95461235,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.269775390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_926.txt
sim_00927,551742747,551742747,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.019775390625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_927.txt
sim_00928,881640114,881640114,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.027587890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_928.txt
sim_00929,897981444,897981444,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.277587890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_929.txt
sim_00930,784991079,784991079,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.402587890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_930.txt
sim_00931,706755092,706755092,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.152587890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_931.txt
sim_00932,923542576,923542576,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.215087890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_932.txt
sim_00933,864605307,864605307,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.465087890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_933.txt
sim_00934,143927072,143927072,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.340087890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_934.txt
sim_00935,902145494,902145494,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.090087890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_935.txt
sim_00936,871313024,871313024,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.121337890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_936.txt
sim_00937,622368541,622368541,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.371337890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_937.txt
sim_00938,923677146,923677146,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.496337890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_938.txt
sim_00939,97984970,97984970,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.246337890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_939.txt
sim_00940,368981162,368981162,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.183837890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_940.txt
sim_00941,958313427,958313427,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.433837890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_941.txt
sim_00942,618098018,618098018,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.308837890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_942.txt
sim_00943,221456282,221456282,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.058837890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_943.txt
sim_00944,655647607,655647607,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.043212890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_944.txt
sim_00945,599573438,599573438,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.293212890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_945.txt
sim_00946,805603776,805603776,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.418212890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_946.txt
sim_00947,185996668,185996668,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.168212890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_947.txt
sim_00948,701252838,701252838,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.230712890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_948.txt
sim_00949,139950228,139950228,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.480712890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_949.txt
sim_00950,457374729,457374729,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.355712890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_950.txt
sim_00951,625047594,625047594,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.105712890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_951.txt
sim_00952,296622075,296622075,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.074462890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_952.txt
sim_00953,868984782,868984782,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.324462890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_953.txt
sim_00954,649335606,649335606,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.449462890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_954.txt
sim_00955,209496252,209496252,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.199462890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_955.txt
sim_00956,98890489,98890489,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.136962890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_956.txt
sim_00957,63847806,63847806,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.386962890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_957.txt
sim_00958,285571852,285571852,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.261962890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_958.txt
sim_00959,945033374,945033374,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.011962890625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_959.txt
sim_00960,607494620,607494620,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.008056640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_960.txt
sim_00961,797221872,797221872,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.258056640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_961.txt
sim_00962,827343130,827343130,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.383056640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_962.txt
sim_00963,797341871,797341871,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.133056640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_963.txt
sim_00964,746497605,746497605,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.195556640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_964.txt
sim_00965,98463771,98463771,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.445556640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_965.txt
sim_00966,391030739,391030739,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.320556640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_966.txt
sim_00967,852422349,852422349,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.070556640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_967.txt
sim_00968,453767899,453767899,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.101806640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_968.txt
sim_00969,66841020,66841020,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.351806640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_969.txt
sim_00970,149033957,149033957,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.476806640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_970.txt
sim_00971,579459195,579459195,1643,vaccine_settings.txt,.,reporting.txt,disease_rates.csv,Locations20190109.csv,trajectories_15.txt,birthdeath_15.csv,daily_foi_all.csv,daily_residents_foi.csv,initial_foi_iquitos.csv,686,1,1,0.226806640625,100,AegyptiPars_2_offset.csv,fixed_parameters.txt,-1,outbreak_response_none_upper.txt,1,0,1,1,fever_hum_mvmt.txt,genetic_inputs.txt,shelter_in_place_971.txt
